date,open,high,low,close,volume,hold,settle
2023-06-19,68630.0,68800.0,68270.0,68450.0,75152,179713,68500.0
2023-06-20,68660.0,68780.0,68350.0,68570.0,57709,173110,68540.0
2023-06-21,68880.0,69370.0,68680.0,68930.0,86517,168109,69010.0
2023-06-26,68430.0,68770.0,68230.0,68490.0,66071,153095,68500.0
2023-06-27,68480.0,68670.0,68080.0,68460.0,61271,137770,68420.0
2023-06-28,67820.0,67970.0,67600.0,67680.0,71765,189604,67770.0
2023-06-29,67310.0,67460.0,67160.0,67230.0,78026,186515,67290.0
2023-06-30,66800.0,67540.0,66720.0,67300.0,101176,184924,67110.0
2023-07-03,67450.0,68470.0,67440.0,68260.0,84305,191113,68040.0
2023-07-04,68290.0,68420.0,67960.0,68110.0,55895,192325,68190.0
2023-07-05,67920.0,68070.0,67750.0,67760.0,46243,190735,67900.0
2023-07-06,67650.0,68170.0,67620.0,67800.0,63372,191141,67880.0
2023-07-07,67770.0,67970.0,67530.0,67610.0,64931,189293,67720.0
2023-07-10,67790.0,68150.0,67660.0,67750.0,70296,194794,67860.0
2023-07-11,67710.0,68340.0,67680.0,68130.0,78453,197410,68070.0
2023-07-12,67780.0,67910.0,67520.0,67750.0,77680,189842,67730.0
2023-07-13,68040.0,68710.0,68020.0,68610.0,93773,199600,68450.0
2023-07-14,68970.0,69740.0,68880.0,69290.0,102369,206072,69450.0
2023-07-17,69480.0,69540.0,68710.0,68740.0,80541,200090,69170.0
2023-07-18,68270.0,68690.0,68130.0,68510.0,77716,183438,68430.0
2023-07-19,68270.0,68790.0,68260.0,68760.0,54518,173878,68470.0
2023-07-20,68450.0,68730.0,68340.0,68500.0,62899,167531,68520.0
2023-07-21,68960.0,68970.0,68370.0,68720.0,60712,158713,68630.0
2023-07-24,68410.0,68530.0,68250.0,68290.0,65921,146734,68370.0
2023-07-25,68290.0,69100.0,68240.0,69040.0,63640,134718,68780.0
2023-07-26,69260.0,69380.0,68940.0,69120.0,81761,187555,69180.0
2023-07-27,68930.0,69470.0,68810.0,69000.0,82185,190916,69170.0
2023-07-28,68880.0,69110.0,68700.0,69100.0,79752,184963,68850.0
2023-07-31,69200.0,69790.0,69190.0,69530.0,111745,197823,69460.0
2023-08-01,70200.0,70940.0,70050.0,70600.0,131791,211327,70490.0
2023-08-02,70160.0,70260.0,69380.0,69420.0,122987,195149,69790.0
2023-08-03,69100.0,69220.0,68770.0,68860.0,93548,185479,68990.0
2023-08-04,68800.0,69660.0,68800.0,69350.0,83325,186799,69290.0
2023-08-07,69020.0,69180.0,68800.0,69030.0,73848,183274,68950.0
2023-08-08,69120.0,69230.0,68700.0,68730.0,76022,178702,68900.0
2023-08-09,67800.0,68690.0,67740.0,68600.0,113385,171559,68190.0
2023-08-10,68410.0,68730.0,68320.0,68590.0,64564,169282,68470.0
2023-08-11,68750.0,68850.0,68180.0,68200.0,88030,167514,68460.0
2023-08-14,67810.0,68180.0,67810.0,67940.0,87228,167072,67980.0
2023-08-15,67960.0,68680.0,67950.0,68520.0,69397,165362,68270.0
2023-08-16,68020.0,68190.0,67550.0,67550.0,101573,161395,67870.0
2023-08-17,67560.0,68100.0,67560.0,67980.0,73080,153744,67810.0
2023-08-18,68320.0,68550.0,67970.0,68000.0,62385,149437,68300.0
2023-08-21,68120.0,68670.0,68010.0,68500.0,60816,143618,68430.0
2023-08-22,68530.0,68850.0,68350.0,68670.0,54165,139300,68540.0
2023-08-23,68760.0,69300.0,68760.0,69130.0,54902,136180,69060.0
2023-08-24,69070.0,69320.0,68830.0,68870.0,77882,144637,69090.0
2023-08-25,68740.0,69010.0,68650.0,68930.0,56301,146733,68830.0
2023-08-28,69010.0,69390.0,68600.0,68900.0,93787,150042,0.0
2023-08-29,68940.0,69310.0,68870.0,69190.0,60273,153663,69090.0
2023-08-30,69100.0,69510.0,68980.0,69380.0,73499,156770,69300.0
2023-08-31,69570.0,69650.0,69280.0,69430.0,71401,159215,69480.0
2023-09-01,69380.0,69730.0,69110.0,69730.0,78161,163818,69470.0
2023-09-04,70150.0,70210.0,69270.0,69340.0,93689,164196,69720.0
2023-09-05,69210.0,69490.0,69010.0,69050.0,58182,159579,69240.0
2023-09-06,69410.0,69740.0,69320.0,69490.0,69558,159260,69520.0
2023-09-07,69260.0,69360.0,68950.0,69220.0,69974,153952,69140.0
2023-09-08,68890.0,68980.0,68700.0,68750.0,67197,151406,68840.0
2023-09-11,68600.0,69100.0,68410.0,69080.0,73547,150046,68710.0
2023-09-12,69230.0,69510.0,69180.0,69250.0,60132,153801,69330.0
2023-09-13,69250.0,69290.0,69000.0,69130.0,54913,155341,69110.0
2023-09-14,69160.0,69510.0,69020.0,69470.0,75177,161461,69240.0
2023-09-15,69570.0,69920.0,69370.0,69780.0,73293,164082,69650.0
2023-09-18,69490.0,69520.0,69210.0,69450.0,67094,154792,69360.0
2023-09-19,69300.0,69350.0,68750.0,68790.0,81266,142679,68980.0
2023-09-20,68660.0,68900.0,68600.0,68740.0,61669,129458,68760.0
2023-09-21,68890.0,69110.0,68510.0,68510.0,64916,118675,68700.0
2023-09-22,67500.0,68260.0,67500.0,68210.0,88901,98530,67970.0
2023-09-25,68140.0,68170.0,67580.0,67670.0,66780,144076,67870.0
2023-09-26,67800.0,67880.0,67170.0,67190.0,79275,153243,67510.0
2023-09-27,67190.0,67440.0,66980.0,67000.0,69492,153555,67180.0
2023-09-28,67110.0,67380.0,67000.0,67240.0,64133,152183,67210.0
2023-10-09,67130.0,67480.0,67060.0,67400.0,56913,152139,67340.0
2023-10-10,67200.0,67300.0,66400.0,66460.0,101575,159994,66900.0
2023-10-11,66270.0,66950.0,66190.0,66930.0,82989,157541,66630.0
2023-10-12,66680.0,66980.0,66510.0,66940.0,69661,157888,66700.0
2023-10-13,66610.0,66750.0,66070.0,66470.0,75921,159851,66430.0
2023-10-16,66420.0,66650.0,65890.0,66630.0,72639,157410,66310.0
2023-10-17,66560.0,66580.0,65850.0,65880.0,74591,153845,66170.0
2023-10-18,65880.0,66900.0,65880.0,66700.0,71175,140548,66490.0
2023-10-19,66620.0,66780.0,66220.0,66470.0,53266,132392,66490.0
2023-10-20,66650.0,66760.0,66090.0,66160.0,59692,124139,66460.0
2023-10-23,66200.0,66350.0,65610.0,65640.0,72629,158801,65920.0
2023-10-24,65920.0,66540.0,65820.0,66490.0,90268,154382,66200.0
2023-10-25,66530.0,67100.0,66390.0,66920.0,94212,152260,66830.0
2023-10-26,66800.0,66840.0,66370.0,66550.0,61403,152146,66600.0
2023-10-27,66680.0,66910.0,66390.0,66880.0,68039,159279,66620.0
2023-10-30,67120.0,67430.0,67100.0,67320.0,76609,157196,67280.0
2023-10-31,67810.0,67840.0,67120.0,67310.0,75648,157289,67430.0
2023-11-01,67330.0,67450.0,67080.0,67280.0,54200,153304,67260.0
2023-11-02,67380.0,67700.0,67310.0,67410.0,57858,152858,67490.0
2023-11-03,67530.0,67880.0,67440.0,67740.0,63980,154273,67680.0
2023-11-06,67640.0,67650.0,67250.0,67590.0,66469,147938,67450.0
2023-11-07,67680.0,67830.0,67380.0,67410.0,48628,146797,67610.0
2023-11-08,67190.0,67530.0,67100.0,67500.0,59231,145930,67330.0
2023-11-09,67400.0,67550.0,66980.0,67130.0,64158,144446,67170.0
2023-11-10,67140.0,67450.0,67060.0,67230.0,55877,144325,67220.0
2023-11-13,67030.0,67240.0,66720.0,67210.0,76929,144195,66980.0
2023-11-14,67390.0,67580.0,67270.0,67480.0,55242,143730,67440.0
2023-11-15,67550.0,67910.0,67530.0,67770.0,62834,143274,67720.0
2023-11-16,67940.0,67990.0,67700.0,67850.0,53667,138657,67820.0
2023-11-17,67870.0,68020.0,67500.0,67920.0,63246,135354,67800.0
2023-11-20,67820.0,68070.0,67690.0,67920.0,53913,127674,67900.0
2023-11-21,68010.0,68550.0,67880.0,68280.0,61025,119148,68260.0
2023-11-22,68040.0,68250.0,67790.0,67930.0,65227,156407,68020.0
2023-11-23,67840.0,67970.0,67540.0,67800.0,60802,154652,67750.0
2023-11-24,67900.0,68140.0,67830.0,68050.0,47860,159674,67980.0
2023-11-27,67990.0,68200.0,67730.0,68100.0,56665,163757,68010.0
2023-11-28,68010.0,68010.0,67650.0,67700.0,58261,158996,67800.0
2023-11-29,67890.0,68390.0,67870.0,68090.0,86512,166067,68150.0
2023-11-30,68200.0,68330.0,67900.0,68220.0,67925,162935,68150.0
2023-12-01,68000.0,68580.0,67960.0,68360.0,72800,166714,68330.0
2023-12-04,68660.0,69150.0,68570.0,68580.0,76654,172379,68810.0
2023-12-05,68380.0,68560.0,67760.0,67900.0,73962,160370,68200.0
2023-12-06,67600.0,68070.0,67480.0,68050.0,68893,150052,67720.0
2023-12-07,68050.0,68190.0,67200.0,67480.0,72090,149898,67580.0
2023-12-08,67530.0,68100.0,67460.0,68000.0,49527,147362,67790.0
2023-12-11,68260.0,68810.0,68180.0,68350.0,77157,153363,68420.0
2023-12-12,67990.0,68190.0,67800.0,68170.0,54485,146253,68010.0
2023-12-13,68050.0,68090.0,67730.0,67810.0,55157,144324,67890.0
2023-12-14,67700.0,68290.0,67690.0,68200.0,56061,144764,68030.0
2023-12-15,68800.0,68870.0,68500.0,68630.0,73620,146929,68690.0
2023-12-18,68610.0,68750.0,68330.0,68650.0,50633,141267,68580.0
2023-12-19,68520.0,68600.0,68350.0,68480.0,40674,131776,68480.0
2023-12-20,68710.0,69270.0,68670.0,68990.0,62329,126016,68930.0
2023-12-21,68820.0,68990.0,68600.0,68970.0,57960,145429,68810.0
2023-12-22,68810.0,69290.0,68790.0,69040.0,73250,153500,69050.0
2023-12-25,68960.0,69230.0,68900.0,69080.0,46120,154819,69060.0
2023-12-26,69130.0,69380.0,69020.0,69330.0,45952,156087,69190.0
2023-12-27,69230.0,69410.0,68960.0,69260.0,57255,155297,69190.0
